FUND NAME,FINANCIAL TYPE,INSTRUMENT IDENTIFIER,YEAR,MONTH,PRICE BREAK
Leeder,Equities,J,2023,8,0.0
Wallington,Equities,J,2023,8,0.0
Leeder,Equities,J,2022,9,0.0
Wallington,Equities,J,2022,9,0.0
Leeder,Equities,J,2022,10,-11.447000000000003
Wallington,Equities,J,2022,10,-11.447000000000003
Leeder,Equities,J,2022,11,0.0
Wallington,Equities,J,2022,11,0.0
Leeder,Equities,J,2022,12,0.0
Wallington,Equities,J,2022,12,0.0
Trustmind,Equities,JBHT,2023,1,0.0
Whitestone,Equities,JBHT,2023,1,0.0
Trustmind,Equities,JBHT,2023,2,0.0
Whitestone,Equities,JBHT,2023,2,0.0
Trustmind,Equities,JBHT,2023,3,0.0
Whitestone,Equities,JBHT,2023,3,0.0
Trustmind,Equities,JBHT,2023,4,0.0
Whitestone,Equities,JBHT,2023,4,0.0
Whitestone,Equities,JBHT,2023,5,0.0
Trustmind,Equities,JBHT,2023,5,0.0
Trustmind,Equities,JBHT,2023,6,0.0
Whitestone,Equities,JBHT,2023,6,0.0
Trustmind,Equities,JBHT,2023,7,0.0
Whitestone,Equities,JBHT,2023,7,0.0
Trustmind,Equities,JBHT,2023,8,0.0
Whitestone,Equities,JBHT,2023,8,0.0
Trustmind,Equities,JBHT,2022,9,0.0
Whitestone,Equities,JBHT,2022,9,0.0
Trustmind,Equities,JBHT,2022,10,-16.954999999999984
Whitestone,Equities,JBHT,2022,10,-16.954999999999984
Trustmind,Equities,JBHT,2022,11,0.0
Whitestone,Equities,JBHT,2022,11,0.0
Trustmind,Equities,JBHT,2022,12,0.0
Whitestone,Equities,JBHT,2022,12,0.0
Whitestone,Equities,JKHY,2023,1,0.0
Whitestone,Equities,JKHY,2023,2,0.0
Whitestone,Equities,JKHY,2023,3,0.0
Whitestone,Equities,JKHY,2023,4,0.0
Whitestone,Equities,JKHY,2023,5,0.0
Whitestone,Equities,JKHY,2023,6,0.0
Whitestone,Equities,JKHY,2023,7,0.0
Whitestone,Equities,JKHY,2023,8,0.0
Whitestone,Equities,JKHY,2022,9,0.0
Whitestone,Equities,JKHY,2022,10,-19.72
Whitestone,Equities,JKHY,2022,11,0.0
Whitestone,Equities,JKHY,2022,12,0.0
Belaware,Equities,JNJ,2023,1,0.0
Magnum,Equities,JNJ,2023,1,0.0
Magnum,Equities,JNJ,2023,2,0.0
Belaware,Equities,JNJ,2023,2,0.0
Belaware,Equities,JNJ,2023,3,0.0
Magnum,Equities,JNJ,2023,3,0.0
Belaware,Equities,JNJ,2023,4,0.0
Magnum,Equities,JNJ,2023,4,0.0
Belaware,Equities,JNJ,2023,5,0.0
Magnum,Equities,JNJ,2023,5,0.0
Belaware,Equities,JNJ,2023,6,0.0
Magnum,Equities,JNJ,2023,6,0.0
Belaware,Equities,JNJ,2023,7,0.0
Magnum,Equities,JNJ,2023,7,0.0
Belaware,Equities,JNJ,2023,8,0.0
Magnum,Equities,JNJ,2023,8,0.0
Belaware,Equities,JNJ,2022,9,0.0
Magnum,Equities,JNJ,2022,9,0.0
Magnum,Equities,JNJ,2022,10,-16.910999999999973
Belaware,Equities,JNJ,2022,10,-16.910999999999973
Belaware,Equities,JNJ,2022,11,0.0
Magnum,Equities,JNJ,2022,11,0.0
Magnum,Equities,JNJ,2022,12,0.0
Belaware,Equities,JNJ,2022,12,0.0
Belaware,Equities,JNPR,2023,1,0.0
Belaware,Equities,JNPR,2023,2,0.0
Belaware,Equities,JNPR,2023,3,0.0
Belaware,Equities,JNPR,2023,4,0.0
Belaware,Equities,JNPR,2023,5,0.0
Belaware,Equities,JNPR,2023,6,0.0
Belaware,Equities,JNPR,2023,7,0.0
Belaware,Equities,JNPR,2023,8,0.0
Belaware,Equities,JNPR,2022,9,0.0
Belaware,Equities,JNPR,2022,10,-2.997
Belaware,Equities,JNPR,2022,11,0.0
Belaware,Equities,JNPR,2022,12,0.0
Whitestone,Government Bond,JP1103571L10,2023,1,0.0
Whitestone,Government Bond,JP1103571L10,2023,2,0.0
Whitestone,Government Bond,JP1103571L10,2023,3,0.0
Whitestone,Government Bond,JP1103571L10,2023,4,0.0
Whitestone,Government Bond,JP1103571L10,2023,5,0.0
Whitestone,Government Bond,JP1103571L10,2023,6,0.0
Whitestone,Government Bond,JP1103571L10,2023,7,0.0
Whitestone,Government Bond,JP1103571L10,2023,8,0.0
Whitestone,Government Bond,JP1103571L10,2022,9,0.0
Whitestone,Government Bond,JP1103571L10,2022,10,-10.099000000000004
Whitestone,Government Bond,JP1103571L10,2022,11,0.0
Whitestone,Government Bond,JP1103571L10,2022,12,0.0
Magnum,Government Bond,JP1201401C92,2023,1,0.0
Magnum,Government Bond,JP1201401C92,2023,2,0.0
Magnum,Government Bond,JP1201401C92,2023,3,0.0
Magnum,Government Bond,JP1201401C92,2023,4,0.0
Magnum,Government Bond,JP1201401C92,2023,5,0.0
Magnum,Government Bond,JP1201401C92,2023,6,0.0
Magnum,Government Bond,JP1201401C92,2023,7,0.0
Magnum,Government Bond,JP1201401C92,2023,8,0.0
Magnum,Government Bond,JP1201401C92,2022,9,0.0
Magnum,Government Bond,JP1201401C92,2022,10,-11.671999999999997
Magnum,Government Bond,JP1201401C92,2022,11,0.0
Magnum,Government Bond,JP1201401C92,2022,12,0.0
Gohen,Government Bond,JP1400131L54,2023,1,0.0
Gohen,Government Bond,JP1400131L54,2023,2,0.0
Gohen,Government Bond,JP1400131L54,2023,3,0.0
Gohen,Government Bond,JP1400131L54,2023,4,0.0
Gohen,Government Bond,JP1400131L54,2023,5,0.0
Gohen,Government Bond,JP1400131L54,2023,6,0.0
Gohen,Government Bond,JP1400131L54,2023,7,0.0
Gohen,Government Bond,JP1400131L54,2023,8,0.0
Gohen,Government Bond,JP1400131L54,2022,9,0.0
Gohen,Government Bond,JP1400131L54,2022,10,-9.263999999999996
Gohen,Government Bond,JP1400131L54,2022,11,0.0
Gohen,Government Bond,JP1400131L54,2022,12,0.0
Magnum,Equities,JPM,2023,1,0.0
Magnum,Equities,JPM,2023,2,0.0
Magnum,Equities,JPM,2023,3,0.0
Magnum,Equities,JPM,2023,4,0.0
Magnum,Equities,JPM,2023,5,0.0
Magnum,Equities,JPM,2023,6,0.0
Magnum,Equities,JPM,2023,7,0.0
Magnum,Equities,JPM,2023,8,0.0
Magnum,Equities,JPM,2022,9,0.0
Magnum,Equities,JPM,2022,10,-12.314000000000007
Magnum,Equities,JPM,2022,11,0.0
Magnum,Equities,JPM,2022,12,0.0
Magnum,Equities,K,2023,1,0.0
Wallington,Equities,K,2023,1,0.0
Trustmind,Equities,K,2023,1,0.0
Magnum,Equities,K,2023,2,0.0
Wallington,Equities,K,2023,2,0.0
Trustmind,Equities,K,2023,2,0.0
Magnum,Equities,K,2023,3,0.0
Wallington,Equities,K,2023,3,0.0
Trustmind,Equities,K,2023,3,0.0
Magnum,Equities,K,2023,4,0.0
Wallington,Equities,K,2023,4,0.0
Trustmind,Equities,K,2023,4,0.0
Magnum,Equities,K,2023,5,0.0
Wallington,Equities,K,2023,5,0.0
Trustmind,Equities,K,2023,5,0.0
Magnum,Equities,K,2023,6,0.0
Wallington,Equities,K,2023,6,0.0
Trustmind,Equities,K,2023,6,0.0
Magnum,Equities,K,2023,7,0.0
Wallington,Equities,K,2023,7,0.0
Trustmind,Equities,K,2023,7,0.0
Magnum,Equities,K,2023,8,0.0
Wallington,Equities,K,2023,8,0.0
Trustmind,Equities,K,2023,8,0.0
Magnum,Equities,K,2022,9,0.0
Wallington,Equities,K,2022,9,0.0
Trustmind,Equities,K,2022,9,0.0
Magnum,Equities,K,2022,10,-7.486000000000004
Wallington,Equities,K,2022,10,-7.486000000000004
Trustmind,Equities,K,2022,10,-7.486000000000004
Magnum,Equities,K,2022,11,0.0
Wallington,Equities,K,2022,11,0.0
Trustmind,Equities,K,2022,11,0.0
Magnum,Equities,K,2022,12,0.0
Wallington,Equities,K,2022,12,0.0
Trustmind,Equities,K,2022,12,0.0
Leeder,Equities,KEY,2023,1,0.0
Leeder,Equities,KEY,2023,2,0.0
Leeder,Equities,KEY,2023,3,0.0
Leeder,Equities,KEY,2023,4,0.0
Leeder,Equities,KEY,2023,5,0.0
Leeder,Equities,KEY,2023,6,0.0
Leeder,Equities,KEY,2023,7,0.0
Leeder,Equities,KEY,2023,8,0.0
Leeder,Equities,KEY,2022,9,0.0
Leeder,Equities,KEY,2022,10,-1.713000000000001
Leeder,Equities,KEY,2022,11,0.0
Leeder,Equities,KEY,2022,12,0.0
Trustmind,Equities,KEYS,2023,1,0.0
Trustmind,Equities,KEYS,2023,2,0.0
Trustmind,Equities,KEYS,2023,3,0.0
Trustmind,Equities,KEYS,2023,4,0.0
Trustmind,Equities,KEYS,2023,5,0.0
Trustmind,Equities,KEYS,2023,6,0.0
Trustmind,Equities,KEYS,2023,7,0.0
Trustmind,Equities,KEYS,2023,8,0.0
Trustmind,Equities,KEYS,2022,9,0.0
Trustmind,Equities,KEYS,2022,10,-17.414999999999992
Trustmind,Equities,KEYS,2022,11,0.0
Trustmind,Equities,KEYS,2022,12,0.0
Belaware,Equities,KIM,2023,1,0.0
Belaware,Equities,KIM,2023,2,0.0
Belaware,Equities,KIM,2023,3,0.0
Belaware,Equities,KIM,2023,4,0.0
Belaware,Equities,KIM,2023,5,0.0
Belaware,Equities,KIM,2023,6,0.0
Belaware,Equities,KIM,2023,7,0.0
Belaware,Equities,KIM,2023,8,0.0
Belaware,Equities,KIM,2022,9,0.0
Belaware,Equities,KIM,2022,10,-2.065999999999999
Belaware,Equities,KIM,2022,11,0.0
Belaware,Equities,KIM,2022,12,0.0
Magnum,Equities,KLAC,2023,1,0.0
Magnum,Equities,KLAC,2023,2,0.0
Magnum,Equities,KLAC,2023,3,0.0
Magnum,Equities,KLAC,2023,4,0.0
Magnum,Equities,KLAC,2023,5,0.0
Magnum,Equities,KLAC,2023,6,0.0
Magnum,Equities,KLAC,2023,7,0.0
Magnum,Equities,KLAC,2023,8,0.0
Magnum,Equities,KLAC,2022,9,0.0
Magnum,Equities,KLAC,2022,10,-31.240999999999985
Magnum,Equities,KLAC,2022,11,0.0
Magnum,Equities,KLAC,2022,12,0.0
Belaware,Equities,KMB,2023,1,0.0
Catalysm,Equities,KMB,2023,1,0.0
Belaware,Equities,KMB,2023,2,0.0
Catalysm,Equities,KMB,2023,2,0.0
Belaware,Equities,KMB,2023,3,0.0
Catalysm,Equities,KMB,2023,3,0.0
Belaware,Equities,KMB,2023,4,0.0
Catalysm,Equities,KMB,2023,4,0.0
Belaware,Equities,KMB,2023,5,0.0
Catalysm,Equities,KMB,2023,5,0.0
Belaware,Equities,KMB,2023,6,0.0
Catalysm,Equities,KMB,2023,6,0.0
Belaware,Equities,KMB,2023,7,0.0
Catalysm,Equities,KMB,2023,7,0.0
Belaware,Equities,KMB,2023,8,0.0
Catalysm,Equities,KMB,2023,8,0.0
Belaware,Equities,KMB,2022,9,0.0
Catalysm,Equities,KMB,2022,9,0.0
Belaware,Equities,KMB,2022,10,-12.116000000000014
Catalysm,Equities,KMB,2022,10,-12.116000000000014
Belaware,Equities,KMB,2022,11,0.0
Catalysm,Equities,KMB,2022,11,0.0
Belaware,Equities,KMB,2022,12,0.0
Catalysm,Equities,KMB,2022,12,0.0
Wallington,Equities,KMI,2023,1,0.0
Gohen,Equities,KMI,2023,1,0.0
Wallington,Equities,KMI,2023,2,0.0
Gohen,Equities,KMI,2023,2,0.0
Wallington,Equities,KMI,2023,3,0.0
Gohen,Equities,KMI,2023,3,0.0
Wallington,Equities,KMI,2023,4,0.0
Gohen,Equities,KMI,2023,4,0.0
Wallington,Equities,KMI,2023,5,0.0
Gohen,Equities,KMI,2023,5,0.0
Wallington,Equities,KMI,2023,6,0.0
Gohen,Equities,KMI,2023,6,0.0
Wallington,Equities,KMI,2023,7,0.0
Gohen,Equities,KMI,2023,7,0.0
Wallington,Equities,KMI,2023,8,0.0
Gohen,Equities,KMI,2023,8,0.0
Wallington,Equities,KMI,2022,9,0.0
Gohen,Equities,KMI,2022,9,0.0
Wallington,Equities,KMI,2022,10,-1.727999999999998
Gohen,Equities,KMI,2022,10,-1.727999999999998
Wallington,Equities,KMI,2022,11,0.0
Gohen,Equities,KMI,2022,11,0.0
Wallington,Equities,KMI,2022,12,0.0
Gohen,Equities,KMI,2022,12,0.0
Wallington,Equities,KO,2023,1,0.0
Wallington,Equities,KO,2023,2,0.0
Wallington,Equities,KO,2023,3,0.0
Wallington,Equities,KO,2023,4,0.0
Wallington,Equities,KO,2023,5,0.0
Wallington,Equities,KO,2023,6,0.0
Wallington,Equities,KO,2023,7,0.0
Wallington,Equities,KO,2023,8,0.0
Wallington,Equities,KO,2022,9,0.0
Wallington,Equities,KO,2022,10,-5.852999999999994
Wallington,Equities,KO,2022,11,0.0
Wallington,Equities,KO,2022,12,0.0
Leeder,Equities,KR,2023,1,0.0
Catalysm,Equities,KR,2023,1,0.0
Virtous,Equities,KR,2023,1,0.0
Gohen,Equities,KR,2023,1,0.0
Leeder,Equities,KR,2023,2,0.0
Catalysm,Equities,KR,2023,2,0.0
Gohen,Equities,KR,2023,2,0.0
Virtous,Equities,KR,2023,2,0.0
Leeder,Equities,KR,2023,3,0.0
Catalysm,Equities,KR,2023,3,0.0
Gohen,Equities,KR,2023,3,0.0
Virtous,Equities,KR,2023,3,0.0
Leeder,Equities,KR,2023,4,0.0
Catalysm,Equities,KR,2023,4,0.0
Gohen,Equities,KR,2023,4,0.0
Virtous,Equities,KR,2023,4,0.0
Leeder,Equities,KR,2023,5,0.0
Catalysm,Equities,KR,2023,5,0.0
Gohen,Equities,KR,2023,5,0.0
Virtous,Equities,KR,2023,5,0.0
Leeder,Equities,KR,2023,6,0.0
Catalysm,Equities,KR,2023,6,0.0
Gohen,Equities,KR,2023,6,0.0
Virtous,Equities,KR,2023,6,0.0
Catalysm,Equities,KR,2023,7,0.0
Leeder,Equities,KR,2023,7,0.0
Gohen,Equities,KR,2023,7,0.0
Virtous,Equities,KR,2023,7,0.0
Leeder,Equities,KR,2023,8,0.0
Catalysm,Equities,KR,2023,8,0.0
Gohen,Equities,KR,2023,8,0.0
Virtous,Equities,KR,2023,8,0.0
Leeder,Equities,KR,2022,9,0.0
Catalysm,Equities,KR,2022,9,0.0
Virtous,Equities,KR,2022,9,0.0
Gohen,Equities,KR,2022,9,0.0
Leeder,Equities,KR,2022,10,-4.623999999999995
Catalysm,Equities,KR,2022,10,-4.623999999999995
Gohen,Equities,KR,2022,10,-4.623999999999995
Virtous,Equities,KR,2022,10,-4.623999999999995
Leeder,Equities,KR,2022,11,0.0
Catalysm,Equities,KR,2022,11,0.0
Gohen,Equities,KR,2022,11,0.0
Virtous,Equities,KR,2022,11,0.0
Leeder,Equities,KR,2022,12,0.0
Catalysm,Equities,KR,2022,12,0.0
Virtous,Equities,KR,2022,12,0.0
Gohen,Equities,KR,2022,12,0.0
Magnum,Equities,LDOS,2023,1,0.0
Magnum,Equities,LDOS,2023,2,0.0
Magnum,Equities,LDOS,2023,3,0.0
Magnum,Equities,LDOS,2023,4,0.0
Magnum,Equities,LDOS,2023,5,0.0
Magnum,Equities,LDOS,2023,6,0.0
Magnum,Equities,LDOS,2023,7,0.0
Magnum,Equities,LDOS,2023,8,0.0
Magnum,Equities,LDOS,2022,9,0.0
Magnum,Equities,LDOS,2022,10,-10.042000000000002
Magnum,Equities,LDOS,2022,11,0.0
Magnum,Equities,LDOS,2022,12,0.0
Belaware,Equities,LEN,2023,1,0.0
Applebead,Equities,LEN,2023,1,0.0
Trustmind,Equities,LEN,2023,1,0.0
Whitestone,Equities,LEN,2023,1,0.0
Belaware,Equities,LEN,2023,2,0.0
Applebead,Equities,LEN,2023,2,0.0
Trustmind,Equities,LEN,2023,2,0.0
Whitestone,Equities,LEN,2023,2,0.0
Belaware,Equities,LEN,2023,3,0.0
Applebead,Equities,LEN,2023,3,0.0
Trustmind,Equities,LEN,2023,3,0.0
Whitestone,Equities,LEN,2023,3,0.0
Belaware,Equities,LEN,2023,4,0.0
Applebead,Equities,LEN,2023,4,0.0
Trustmind,Equities,LEN,2023,4,0.0
Whitestone,Equities,LEN,2023,4,0.0
Belaware,Equities,LEN,2023,5,0.0
Applebead,Equities,LEN,2023,5,0.0
Whitestone,Equities,LEN,2023,5,0.0
Trustmind,Equities,LEN,2023,5,0.0
Belaware,Equities,LEN,2023,6,0.0
Applebead,Equities,LEN,2023,6,0.0
Trustmind,Equities,LEN,2023,6,0.0
Whitestone,Equities,LEN,2023,6,0.0
Belaware,Equities,LEN,2023,7,0.0
Applebead,Equities,LEN,2023,7,0.0
Trustmind,Equities,LEN,2023,7,0.0
Whitestone,Equities,LEN,2023,7,0.0
Belaware,Equities,LEN,2023,8,0.0
Applebead,Equities,LEN,2023,8,0.0
Trustmind,Equities,LEN,2023,8,0.0
Whitestone,Equities,LEN,2023,8,0.0
Belaware,Equities,LEN,2022,9,0.0
Applebead,Equities,LEN,2022,9,0.0
Trustmind,Equities,LEN,2022,9,0.0
Whitestone,Equities,LEN,2022,9,0.0
Belaware,Equities,LEN,2022,10,-7.9879999999999995
Applebead,Equities,LEN,2022,10,-7.9879999999999995
Trustmind,Equities,LEN,2022,10,-7.9879999999999995
Whitestone,Equities,LEN,2022,10,-7.9879999999999995
Belaware,Equities,LEN,2022,11,0.0
Applebead,Equities,LEN,2022,11,0.0
Trustmind,Equities,LEN,2022,11,0.0
Whitestone,Equities,LEN,2022,11,0.0
Belaware,Equities,LEN,2022,12,0.0
Applebead,Equities,LEN,2022,12,0.0
Trustmind,Equities,LEN,2022,12,0.0
Whitestone,Equities,LEN,2022,12,0.0
Gohen,Equities,LH,2023,1,0.0
Gohen,Equities,LH,2023,2,0.0
Gohen,Equities,LH,2023,3,0.0
Gohen,Equities,LH,2023,4,0.0
Gohen,Equities,LH,2023,5,0.0
Gohen,Equities,LH,2023,6,0.0
Gohen,Equities,LH,2023,7,0.0
Gohen,Equities,LH,2023,8,0.0
Gohen,Equities,LH,2022,9,0.0
Gohen,Equities,LH,2022,10,-18.79400000000001
Gohen,Equities,LH,2022,11,0.0
Gohen,Equities,LH,2022,12,0.0
Wallington,Equities,LHX,2023,1,0.0
Wallington,Equities,LHX,2023,2,0.0
Wallington,Equities,LHX,2023,3,0.0
Wallington,Equities,LHX,2023,4,0.0
Wallington,Equities,LHX,2023,5,0.0
Wallington,Equities,LHX,2023,6,0.0
Wallington,Equities,LHX,2023,7,0.0
Wallington,Equities,LHX,2023,8,0.0
Wallington,Equities,LHX,2022,9,0.0
Wallington,Equities,LHX,2022,10,-24.22999999999996
Wallington,Equities,LHX,2022,11,0.0
Wallington,Equities,LHX,2022,12,0.0
Belaware,Equities,LIN,2023,1,0.0
Gohen,Equities,LIN,2023,1,0.0
Belaware,Equities,LIN,2023,2,0.0
Gohen,Equities,LIN,2023,2,0.0
Belaware,Equities,LIN,2023,3,0.0
Gohen,Equities,LIN,2023,3,0.0
Belaware,Equities,LIN,2023,4,0.0
Gohen,Equities,LIN,2023,4,0.0
Belaware,Equities,LIN,2023,5,0.0
Gohen,Equities,LIN,2023,5,0.0
Belaware,Equities,LIN,2023,6,0.0
Gohen,Equities,LIN,2023,6,0.0
Belaware,Equities,LIN,2023,7,0.0
Gohen,Equities,LIN,2023,7,0.0
Belaware,Equities,LIN,2023,8,0.0
Gohen,Equities,LIN,2023,8,0.0
Belaware,Equities,LIN,2022,9,0.0
Gohen,Equities,LIN,2022,9,0.0
Belaware,Equities,LIN,2022,10,-29.41500000000002
Gohen,Equities,LIN,2022,10,-29.41500000000002
Belaware,Equities,LIN,2022,11,0.0
Gohen,Equities,LIN,2022,11,0.0
Belaware,Equities,LIN,2022,12,0.0
Gohen,Equities,LIN,2022,12,0.0
Belaware,Equities,LLY,2023,1,0.0
Applebead,Equities,LLY,2023,1,0.0
Trustmind,Equities,LLY,2023,1,0.0
Belaware,Equities,LLY,2023,2,0.0
Applebead,Equities,LLY,2023,2,0.0
Trustmind,Equities,LLY,2023,2,0.0
Belaware,Equities,LLY,2023,3,0.0
Applebead,Equities,LLY,2023,3,0.0
Trustmind,Equities,LLY,2023,3,0.0
Belaware,Equities,LLY,2023,4,0.0
Applebead,Equities,LLY,2023,4,0.0
Trustmind,Equities,LLY,2023,4,0.0
Belaware,Equities,LLY,2023,5,0.0
Applebead,Equities,LLY,2023,5,0.0
Trustmind,Equities,LLY,2023,5,0.0
Belaware,Equities,LLY,2023,6,0.0
Applebead,Equities,LLY,2023,6,0.0
Trustmind,Equities,LLY,2023,6,0.0
Belaware,Equities,LLY,2023,7,0.0
Applebead,Equities,LLY,2023,7,0.0
Trustmind,Equities,LLY,2023,7,0.0
Belaware,Equities,LLY,2023,8,0.0
Applebead,Equities,LLY,2023,8,0.0
Trustmind,Equities,LLY,2023,8,0.0
Belaware,Equities,LLY,2022,9,0.0
Applebead,Equities,LLY,2022,9,0.0
Trustmind,Equities,LLY,2022,9,0.0
Belaware,Equities,LLY,2022,10,-35.82600000000002
Applebead,Equities,LLY,2022,10,-35.82600000000002
Trustmind,Equities,LLY,2022,10,-35.82600000000002
Belaware,Equities,LLY,2022,11,0.0
Applebead,Equities,LLY,2022,11,0.0
Trustmind,Equities,LLY,2022,11,0.0
Belaware,Equities,LLY,2022,12,0.0
Applebead,Equities,LLY,2022,12,0.0
Trustmind,Equities,LLY,2022,12,0.0
Leeder,Equities,LMT,2023,1,0.0
Catalysm,Equities,LMT,2023,1,0.0
Leeder,Equities,LMT,2023,2,0.0
Catalysm,Equities,LMT,2023,2,0.0
Leeder,Equities,LMT,2023,3,0.0
Catalysm,Equities,LMT,2023,3,0.0
Leeder,Equities,LMT,2023,4,0.0
Catalysm,Equities,LMT,2023,4,0.0
Leeder,Equities,LMT,2023,5,0.0
Catalysm,Equities,LMT,2023,5,0.0
Leeder,Equities,LMT,2023,6,0.0
Catalysm,Equities,LMT,2023,6,0.0
Catalysm,Equities,LMT,2023,7,0.0
Leeder,Equities,LMT,2023,7,0.0
Leeder,Equities,LMT,2023,8,0.0
Catalysm,Equities,LMT,2023,8,0.0
Leeder,Equities,LMT,2022,9,0.0
Catalysm,Equities,LMT,2022,9,0.0
Leeder,Equities,LMT,2022,10,-47.74200000000002
Catalysm,Equities,LMT,2022,10,-47.74200000000002
Leeder,Equities,LMT,2022,11,0.0
Catalysm,Equities,LMT,2022,11,0.0
Leeder,Equities,LMT,2022,12,0.0
Catalysm,Equities,LMT,2022,12,0.0
Leeder,Equities,LNC,2023,1,0.0
Wallington,Equities,LNC,2023,1,0.0
Leeder,Equities,LNC,2023,2,0.0
Wallington,Equities,LNC,2023,2,0.0
Leeder,Equities,LNC,2023,3,0.0
Wallington,Equities,LNC,2023,3,0.0
Leeder,Equities,LNC,2023,4,0.0
Wallington,Equities,LNC,2023,4,0.0
Leeder,Equities,LNC,2023,5,0.0
Wallington,Equities,LNC,2023,5,0.0
Leeder,Equities,LNC,2023,6,0.0
Wallington,Equities,LNC,2023,6,0.0
Leeder,Equities,LNC,2023,7,0.0
Wallington,Equities,LNC,2023,7,0.0
Leeder,Equities,LNC,2023,8,0.0
Wallington,Equities,LNC,2023,8,0.0
Leeder,Equities,LNC,2022,9,0.0
Wallington,Equities,LNC,2022,9,0.0
Leeder,Equities,LNC,2022,10,-5.1059999999999945
Wallington,Equities,LNC,2022,10,-5.1059999999999945
Leeder,Equities,LNC,2022,11,0.0
Wallington,Equities,LNC,2022,11,0.0
Leeder,Equities,LNC,2022,12,0.0
Wallington,Equities,LNC,2022,12,0.0
Whitestone,Equities,LNT,2023,1,0.0
Whitestone,Equities,LNT,2023,2,0.0
Whitestone,Equities,LNT,2023,3,0.0
Whitestone,Equities,LNT,2023,4,0.0
Whitestone,Equities,LNT,2023,5,0.0
Whitestone,Equities,LNT,2023,6,0.0
Whitestone,Equities,LNT,2023,7,0.0
Whitestone,Equities,LNT,2023,8,0.0
Whitestone,Equities,LNT,2022,9,0.0
Whitestone,Equities,LNT,2022,10,-5.088000000000001
Whitestone,Equities,LNT,2022,11,0.0
Whitestone,Equities,LNT,2022,12,0.0
Wallington,Equities,LOW,2023,1,0.0
Wallington,Equities,LOW,2023,2,0.0
Wallington,Equities,LOW,2023,3,0.0
Wallington,Equities,LOW,2023,4,0.0
Wallington,Equities,LOW,2023,5,0.0
Wallington,Equities,LOW,2023,6,0.0
Wallington,Equities,LOW,2023,7,0.0
Wallington,Equities,LOW,2023,8,0.0
Wallington,Equities,LOW,2022,9,0.0
Wallington,Equities,LOW,2022,10,-19.208
Wallington,Equities,LOW,2022,11,0.0
Wallington,Equities,LOW,2022,12,0.0
Magnum,Equities,LUV,2023,1,0.0
Magnum,Equities,LUV,2023,2,0.0
Magnum,Equities,LUV,2023,3,0.0
Magnum,Equities,LUV,2023,4,0.0
Magnum,Equities,LUV,2023,5,0.0
Magnum,Equities,LUV,2023,6,0.0
Magnum,Equities,LUV,2023,7,0.0
Magnum,Equities,LUV,2023,8,0.0
Magnum,Equities,LUV,2022,9,0.0
Magnum,Equities,LUV,2022,10,-3.577999999999996
Magnum,Equities,LUV,2022,11,0.0
Magnum,Equities,LUV,2022,12,0.0
Gohen,Equities,LVS,2023,1,0.0
Gohen,Equities,LVS,2023,2,0.0
Gohen,Equities,LVS,2023,3,0.0
Gohen,Equities,LVS,2023,4,0.0
Gohen,Equities,LVS,2023,5,0.0
Gohen,Equities,LVS,2023,6,0.0
Gohen,Equities,LVS,2023,7,0.0
Gohen,Equities,LVS,2023,8,0.0
Gohen,Equities,LVS,2022,9,0.0
Gohen,Equities,LVS,2022,10,-3.7879999999999967
Gohen,Equities,LVS,2022,11,0.0
Gohen,Equities,LVS,2022,12,0.0
Belaware,Equities,LYB,2023,1,0.0
Magnum,Equities,LYB,2023,1,0.0
Applebead,Equities,LYB,2023,1,0.0
Magnum,Equities,LYB,2023,2,0.0
Belaware,Equities,LYB,2023,2,0.0
Applebead,Equities,LYB,2023,2,0.0
Belaware,Equities,LYB,2023,3,0.0
Magnum,Equities,LYB,2023,3,0.0
Applebead,Equities,LYB,2023,3,0.0
Belaware,Equities,LYB,2023,4,0.0
Magnum,Equities,LYB,2023,4,0.0
Applebead,Equities,LYB,2023,4,0.0
Belaware,Equities,LYB,2023,5,0.0
Magnum,Equities,LYB,2023,5,0.0
Applebead,Equities,LYB,2023,5,0.0
Belaware,Equities,LYB,2023,6,0.0
Magnum,Equities,LYB,2023,6,0.0
Applebead,Equities,LYB,2023,6,0.0
Belaware,Equities,LYB,2023,7,0.0
Magnum,Equities,LYB,2023,7,0.0
Applebead,Equities,LYB,2023,7,0.0
Belaware,Equities,LYB,2023,8,0.0
Magnum,Equities,LYB,2023,8,0.0
Applebead,Equities,LYB,2023,8,0.0
Belaware,Equities,LYB,2022,9,0.0
Magnum,Equities,LYB,2022,9,0.0
Applebead,Equities,LYB,2022,9,0.0
Magnum,Equities,LYB,2022,10,-7.250999999999991
Belaware,Equities,LYB,2022,10,-7.250999999999991
Applebead,Equities,LYB,2022,10,-7.250999999999991
Belaware,Equities,LYB,2022,11,0.0
Magnum,Equities,LYB,2022,11,0.0
Applebead,Equities,LYB,2022,11,0.0
Magnum,Equities,LYB,2022,12,0.0
Belaware,Equities,LYB,2022,12,0.0
Applebead,Equities,LYB,2022,12,0.0
Belaware,Equities,LYV,2023,1,0.0
Applebead,Equities,LYV,2023,1,0.0
Gohen,Equities,LYV,2023,1,0.0
Belaware,Equities,LYV,2023,2,0.0
Applebead,Equities,LYV,2023,2,0.0
Gohen,Equities,LYV,2023,2,0.0
Belaware,Equities,LYV,2023,3,0.0
Applebead,Equities,LYV,2023,3,0.0
Gohen,Equities,LYV,2023,3,0.0
Belaware,Equities,LYV,2023,4,0.0
